artist,title,track_n,line,lyric,track_title
Jay-Z,The Dynasty: Roc La Familia,5,86,"This can't be right, there's gotta be more, this can't be us",This Can't Be Life by JAY-Z & Beanie Sigel (Ft. Scarface)
Jay-Z,The Dynasty: Roc La Familia,5,87,"This can't be life, this can't be love",This Can't Be Life by JAY-Z & Beanie Sigel (Ft. Scarface)
Jay-Z,The Dynasty: Roc La Familia,5,88,"This can't be right, there's gotta be more, this can't be us",This Can't Be Life by JAY-Z & Beanie Sigel (Ft. Scarface)
Jay-Z,The Dynasty: Roc La Familia,5,89,This can't be life...,This Can't Be Life by JAY-Z & Beanie Sigel (Ft. Scarface)
Jay-Z,The Dynasty: Roc La Familia,6,1,"Sup ma? You want to roll with us, y'knowhat",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,2,I'msayin'?,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,3,"It's good, it's love, it's all love",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,4,"We got cases of Belvedere, we gon' play truth or dare",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,5,We gon' really get to know one another,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,6,"All you gotta do is put your hair down, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,7,"Knahmean? I'm here for you, yo",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,8,"Relax yourself, let your conscience be free",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,9,You now rollin' with them thugs from the R-O-C,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,10,Ain't no place on the planet that you'd rather be,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,11,"But in the blue flame, bitch you're new to the game",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,12,"Cross over to the Roc, make yourself hot",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,13,The topic of discussion in every nail shop,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,14,"It's a secret society, all we ask is trust",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,15,"And within a week, watch your arm freeze up",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,16,"Brassiere get right, A to a D cup",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,17,"Weave get tight, pedicure your feet up",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,18,"Ears get iced, gear get spiced",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,19,"From hoodrat to superstar, there's your life",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,20,"Fuck with Hova, he can take you out of your hell",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,21,"Say bye to Reebok, say hi to Chanel",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,22,"Say hi to Gucci, Prada as well",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,23,"Take a look in the mirror, be proud of yourself",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,24,"Get your mind right mami, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,25,"You gotta play your part when you're rollin' with the R-O-CGet your mind right mami, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,26,You gotta know what it takes to be down with a nigga like me,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,27,"Get your mind right mami, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,28,"I need a gangsta girl, who can ride in my passenger seat",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,29,"Get your mind right mami, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,30,"And I need gangsta girls, for my gangsta family",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,31,"Yo, I'm young Memphis, used to play the apprentice",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,32,"Now I'm like the teacher, c'mere, let me teach ya",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,33,"How to play them benches, hold this work in your dentures",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,34,How to play it cool when police come to pinch us,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,35,"Relax mami, let the Belvy flow",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,36,"Inhale the 'dro, exhale it slow",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,37,"I could teach you how to roll, teach you 'bout fly kicks",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,38,Teach you how to keep your nose up out of my shit,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,39,"When the beeper goes off, please don't reach",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,40,Like you put a ring or spend cheese on Bleek,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,41,"Get your mind right baby, goin' through mine crazy",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,42,"When I'm in the shower, *69 me crazy",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,43,"Track my last call, contact my broad",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,44,"With a bitch or two, had physical contact in the mall",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,45,You got issues {*inhales*} problems you need to iron out,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,46,"I will, holla, for now you on time out",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,47,"You gotta play your part when you're rollin' with the R-O-CC'mon little mama, c'mon",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,48,You gotta know what it takes to be down with a nigga like me,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,49,"Get your mind right mami, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,50,"C'mon little mama, c'mon",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,51,"I need a gangsta girl, who can ride in my passenger seat",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,52,"Get your mind right mami, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,53,"C'mon baby girl, c'mon",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,54,"And I need gangsta girls, for my gangsta family",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,55,"Get your mind right mami, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,56,"C'mon little mama, c'mon",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,57,P-I-M-P-ology,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,58,I play you and you pay me,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,59,Believe me when I tell you girl I know you a freak,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,60,"For fuckin' with me, that ain't all you can be",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,61,Just put your mind to it you can go real far,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,62,I know times gettin' hard on the boulevard,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,63,"They say, pimpin' is dead (What?), man, pimpin' ain't dead",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,64,These hoes just scared and they blind tryin' and dyin' to be led (Mm),Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,65,But who's to lead 'em? Talk shit to 'em and beat 'em,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,66,Get they mind right and feed 'em,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,67,"Now I don't need 'em (Uh-uh), but I can do that there",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,68,Put on a three-piece suit and Shirley Temple my hair,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,69,"So I can, feel like a player when I walk in the place (Place)",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,70,"Got yo' bitch all on my line, and now she up in my face",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,71,"Is this yo' bitch? Is that yo' bitch? 'Cause if she's not, she mine",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,72,She falling for a nigga and I ain't even dropped a line,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,73,"Get out my limelight bitch, and get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,74,"C'mon, little mama, c'mon (C'mon, c'mon)",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,75,"Get your mind right bitch, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,76,"C'mon baby girl, c'mon, c'mon (C'mon)",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,77,"You gotta play your part when you're rollin' with the R-O-CGet your mind right mami, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,78,You gotta know what it takes to be down with a nigga like me,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,79,"Get your mind right ma, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,80,"I need a gangsta girl, who can ride in my passenger seat",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,81,"Got ta get your mind right baby, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,82,And I need gangsta girls for my gangsta family,Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,83,"Get your mind right mami, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,84,"Get your mind right ma, get your mind right huh?",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,6,85,"Got ta get your mind right baby, get your mind right",Get Your Mind Right Mami by JAY-Z & Memphis Bleek (Ft. Snoop Dogg)
Jay-Z,The Dynasty: Roc La Familia,7,1,"Yeah.. DJ Clue! A/K/A/, William, M. Holla..With William H. Holla",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,2,The world's most infamous,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,3,The Holla family nigga,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,4,"Roc-A-Fella Records, c'mon",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,5,Dynasty! New Jay-Z! Beanie Sigel!,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,6,Stick to the script!We live money over bitches nigga stick to the script,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,7,"Remember where you heard it first.. stupid!Cop, flip, we re-up; get back to the shift",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,8,Money over bitches nigga stick to the script,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,9,DJ Clue!,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,10,"YO, they call me William H. (H!) the all-time great (GREAT!)",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,11,I fuck the most hoes out of New York State (STATE!),Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,12,I rock my jewels (JEWELS!) I'm not a fool (FOOL!),Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,13,In the small of my back I got this big-ass tool (ha hah!),Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,14,When I'm skatin' through the city and I stop and kick it,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,15,Be the most asked question - how I got them digits?,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,16,"I say I stay on my grind, never stop for bitches",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,17,Never talk like a mime I gotta watch you snitches,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,18,"And I stick to the script, that's my advice so live",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,19,"Eat nigga, let it stick to your ribs",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,20,I seen niggas go from handlin' birds to ramblin' words,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,21,"To the man, seen a Sammy the Bull emerge on the stand",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,22,And it was all good just a week ago,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,23,"We lost Ty and E, but we still eatin' though",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,24,"For like a hundred weeks nigga, we gon' run the streets",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,25,Til we reach Malik or the date of E's release,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,26,"Peep Hova in a Jeep Rover, passin' reefer over",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,27,"To this freak, breathe mami this is good weed mami",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,28,"Three, hommies under the belt, three extra clip",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,29,"We aim, we shoot; y'all shoot aim, we stick to the script",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,30,C'mon!,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,31,Money over bitches nigga stick to the script,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,32,"We cop, we flip, we re-up; get back on our shift",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,33,Money over bitches nigga stick to the script,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,34,"{*scratch* ""You can bullshit with rap if you want, muh'fuckas""}",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,35,Money over bitches nigga stick to the script,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,36,"We cop, we flip, we re-up; get back on our shift",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,37,"Money over bitches nigga stick to the script{*scratch* ""You in the streets nigga, make your moves""}{*scratch* ""Y'all niggas truly ain't ready for this Dynasty thing""}",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,38,"Geah, uh-huh",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,39,"Yeah, money over bitches nigga{*scratch* ""This Philly cat back- back at it""}",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,40,"Stick to the script, yo",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,41,"Ayo, they don't call me Mack for nuttin'",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,42,"I don't give a whore jack, man they all say that Mack be frontin'",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,43,But if you can't take a case bitch and take it to the chin,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,44,"Take the heat, beat your feet bitch, skate in the wind",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,45,"Don't snitch, we can blow dough, make it again",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,46,"You can be my ho, bitch, I can't make you my friend",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,47,"Because - friends depend on friends, not Bean Sigel's shit",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,48,"I don't need you, let welfare feed you",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,49,"Mack'll, stick to the script, and stick to the flip",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,50,"I got a sick whip game, water stick to the bricks",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,51,"I got a sick flip game, order gettin and shit",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,52,"I got a strict strip, flip 'caine, get it in shifts",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,53,"Bitch, you can't get at me, shit I get at you",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,54,"Only in the physical, I tell you like Mystikal",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,55,"""Shake that ass (yeah), watch yourself",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,56,"(Yeah) show me what you workin' with but wash yourself""",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,57,"Fuck a dirty bitch (yeah), man, I roll with a sturdy click",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,58,"That'll murder shit, empty clips, you never heard a spit",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,59,Slide a bitch what? Slide a bitch shit,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,60,"Slide a bitch dick, then I slide out a bitch shit",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,61,Ain't no time to stick around and play step pops,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,62,"Shit I'm tryin' to get down, cop and upset blocks",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,63,"Low price, quick flip, 2-8-K quick",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,64,"Shit don't go right, 2 AK's spit - stick to the script, nigga",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,65,Money over bitches nigga stick to the script,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,66,"We cop, we flip, we re-up; get back on our shift",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,67,Money over bitches nigga stick to the script...,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,68,Money over bitches nigga stick to the script,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,69,"We cop, we flip, we re-up; get back on our shift",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,70,Money over bitches nigga stick to the script,Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,71,"Y'all get knocked, y'all turn bitch",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
Jay-Z,The Dynasty: Roc La Familia,7,72,"We get knocked, we never snitch, c'mon",Stick 2 the Script by JAY-Z & Beanie Sigel (Ft. DJ Clue?)
